year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.19,447,85,East Asia and Pacific,C050,5.5,9.8,10.65293733,8358000,16.06931222,350.1481481,91.148,21.6,1785.4,1.44,0.655,1.512,231.9,61,53.63758214,21.3,94.86372289,13.35
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.23,378,87,East Asia and Pacific,C050,5.3,10,10.6548296,10364000,15.73908798,349.6433471,91.226,21.1,1841.6,1.18,0.488,0.782,248.5,61,53.63758214,19.4,94.43515146,13.3
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.25,307,77,East Asia and Pacific,C050,5.4,10.2,10.71211885,13413000,15.88214105,349.1796982,91.304,24.2,1904.4,0.814,0.353,2.169,243.2,61,53.63758214,19.7,95.00658004,13.21
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,298,60,East Asia and Pacific,C050,6.5,11.1,10.74041286,19737000,15.91701423,348.8093278,91.381,21.7,1563.7,1.02,0.387,1.972,218.2,62,53.63758214,22.5,92.86372289,13.17
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.23,258,59,East Asia and Pacific,C050,6.6,11.2,10.66581016,24039000,15.96279055,348.6310014,91.457,20,1876.2,1.53,0.682,1.859,233.3,61,53.63758214,19.8,95.72086575,13.11
1999,CRPA,Pseudomonas aeruginosa,Carbapenems,0.15,2096,314,North America,C055,2.6,9,12.44126184,84362782,58.55420127,30.48084346,78.87708964,12.9,735,0.0535,0.164,0.758,102.7,75,53.63758214,27.8,90.83625481,3.363196635
2000,CRPA,Pseudomonas aeruginosa,Carbapenems,0.13,2486,323,North America,C055,2.8,9,12.47666674,78343000,55.6100775,30.79730133,79.057,12.9,729.8,0.0522,0.133,1,100.5,78,53.63758214,27.8,90.41516637,3.49
2001,CRPA,Pseudomonas aeruginosa,Carbapenems,0.16,2727,436,North America,C055,3,9.2,13.14153758,70975000,54.66393591,31.10362839,79.234,12.6,762,0.0522,0.149,0.786,106.6,76,53.63758214,29.7,90.27230923,3.47
2002,CRPA,Pseudomonas aeruginosa,Carbapenems,0.18,2822,508,North America,C055,3.1,9.3,13.95649086,64434000,54.78593244,31.39354993,79.409,12.2,806.2,0.0574,0.16,0.951,109.8,77,53.63758214,29.2,90.27230923,3.39
2003,CRPA,Pseudomonas aeruginosa,Carbapenems,0.19,3101,589,North America,C055,3.1,9.2,14.45122768,62082000,55.01500359,31.66453462,79.583,11.9,759.8,0.0561,0.182,0.99,108.7,75,53.63758214,29.8,91.70088066,3.33
2004,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,3537,707,North America,C055,3.2,9.2,14.49009264,67606000,54.57042524,31.95894507,79.757,11.4,746.7,0.0547,0.146,0.863,105.4,75,53.63758214,27.4,91.8437378,3.26
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.17,3076,523,North America,C055,3.4,9.5,14.50937229,71484000,54.52131579,32.2548766,79.928,12.3,722,0.0523,0.14,1.153,103.6,76,53.63758214,29.7,91.8437378,3.2
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.18,2714,489,North America,C055,3.3,9.6,14.63622744,183178000,53.69443478,32.56739985,80.099,11.1,764.7,0.0512,0.128,1.026,107.6,73,53.63758214,29.3,91.8437378,3.18
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.17,2267,385,North America,C055,3.2,9.4,14.84013277,175299000,53.65125226,32.87861136,80.269,11.5,780.3,0.0432,0.107,1.143,106.8,72,53.63758214,27.9,91.8437378,3.14
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.18,2107,379,North America,C055,2.4,8.6,15.12527011,175703000,52.48954057,33.24368685,80.438,10.5,765.9,0.054,0.117,0.212,106.9,73,53.63758214,27.8,91.98659494,3.13
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.17,1829,311,North America,C055,2.6,8.7,16.10738661,160508000,51.48030062,33.53639923,80.606,9.5,769.3,0.0573,0.117,0.398,107.4,75,53.63758214,28.7,90.27230923,3.08
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,1631,326,North America,C055,3.1,9.1,16.09899908,162275000,51.13159415,33.81578008,80.772,9.4,726.2,0.0502,0.121,0.695,102.5,71,53.63758214,28.6,91.55802351,3.05
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.19,1488,283,North America,C055,2.9,9.1,16.01974463,147271421.9,51.05164191,34.06244395,80.944,9.5,802.6,0.0586,0.128,0.537,108.8,71,53.63758214,29.2,92.41516637,2.97
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.18,1325,238,North America,C055,3.4,9.8,15.97576641,171629890.6,51.15852931,34.31324483,81.119,8.8,781,0.0474,0.13,1.448,107.9,73,53.63758214,25.1,91.70088066,2.93
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.16,1697,272,North America,C055,2.7,8.9,15.82098833,179309906.3,50.47715374,34.55181319,81.299,8.5,860.3,0.0532,0.115,0.614,112.4,73,53.63758214,24.7,91.98659494,2.89
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.15,1852,278,North America,C055,3,9.2,16.00899887,178311359.4,49.18666145,34.8061343,81.483,8.5,789.7,0.0516,0.137,0.501,108.4,74,53.63758214,25,92.41516637,2.83
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.13,2114,275,North America,C055,3.8,10,16.28466612,176864531.3,48.62708498,35.06332868,81.671,8.1,819.7,0.0564,0.131,1.531,111.1,76,53.63758214,25.2,92.55802351,2.8
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.1,2482,248,North America,C055,4.3,10.5,16.58075461,175261484.4,48.86335637,35.31834714,81.862,7.5,860.5,0.0518,0.145,2.224,114.3,74,53.63758214,25,92.98659494,2.77
2000,CRPA,Pseudomonas aeruginosa,Carbapenems,0.35,164,57,Latin America and the Caribbean,C056,20.3,25.3,7.349016717,602000,54.08254405,27.6942679,87.559,18.5,1790,0.385,0.651,0.298,153,27,53.63758214,10.3,62.38326206,0.800000012
2001,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,223,45,Latin America and the Caribbean,C056,20.7,25.8,7.859209855,792000,54.9824662,28.20724789,87.85,22.6,1934.3,0.343,0.533,0.626,155.7,28,53.63758214,10.4,74.09754777,0.800000012
2002,CRPA,Pseudomonas aeruginosa,Carbapenems,0.18,456,82,Latin America and the Caribbean,C056,20.8,25.8,7.720838527,590000,53.82577665,28.71824613,87.876,20.8,2000.9,0.387,0.644,0.864,160.9,25,53.63758214,10.5,74.5261192,0.800000012
2003,CRPA,Pseudomonas aeruginosa,Carbapenems,0.22,429,94,Latin America and the Caribbean,C056,21.2,26.1,7.500918666,435000,49.55294706,29.22966839,87.902,23.6,2105.2,0.416,0.675,0.912,167.2,24,53.63758214,10.8,76.81183349,0.9
2004,CRPA,Pseudomonas aeruginosa,Carbapenems,0.22,595,131,Latin America and the Caribbean,C056,20.9,25.8,6.781316164,618000,45.81498881,29.73405929,87.928,20.5,1989,0.425,0.721,0.676,158.1,23,53.63758214,11.5,81.5261192,0.9
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.29,467,135,Latin America and the Caribbean,C056,21.1,25.9,6.054475915,846000,53.50846169,30.23500368,87.954,21.6,2042.6,0.384,0.557,0.933,161.5,23,53.63758214,12.2,85.24040492,0.9
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.26,619,161,Latin America and the Caribbean,C056,21.2,25.8,8.089712008,883000,43.16394407,30.72624114,87.98,20.9,2010.7,0.417,0.644,0.674,159.3,23,53.63758214,13.1,76.38326206,0.9
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.37,652,241,Latin America and the Caribbean,C056,21,25.8,7.772301031,898000,48.31311312,31.20582393,88.006,21.6,1572,0.419,0.622,0.76,140.5,20,53.63758214,13.9,72.24040492,1.3
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.44,689,303,Latin America and the Caribbean,C056,20.9,25.7,6.404551191,702000,60.15275576,31.66921716,88.031,21.5,2275.8,0.434,0.672,0.518,170.3,19,53.63758214,14.6,70.95469063,1.3
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.46,321,148,Latin America and the Caribbean,C056,21.2,26.1,7.550159673,567000,65.60511989,32.11597075,88.057,20.1,2102.8,0.316,0.468,0.816,171,19,53.63758214,15,73,1.1
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.56,469,263,Latin America and the Caribbean,C056,21.4,26.2,6.829588113,535000,62.11984079,32.55486877,88.083,24.6,1821.9,0.525,0.749,1.227,156.7,20,53.63758214,16,72.85714286,1.1
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.45,321,144,Latin America and the Caribbean,C056,21,25.8,7.177066439,625000,57.08923359,32.98697239,88.108,22.7,1855.4,0.474,0.736,0.601,159.5,19,53.63758214,17.6,74.14285714,0.93
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.48,239,115,Latin America and the Caribbean,C056,20.8,25.7,6.772952486,1061000,55.72266745,33.41128734,88.123,21.6,1605.4,0.434,0.684,0.513,139.1,19,53.63758214,18.7,76,0.93
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.22,50,11,Latin America and the Caribbean,C056,20.9,25.8,5.984553528,1085000,61.44988543,33.82803809,88.133,20.4,1654.5,0.407,0.579,0.941,143.6,20,53.63758214,19.5,78,0.93
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.43,752,323,Sub-Saharan Africa,C045,7.5,12.2,7.944344012,12097000,41.03651838,43.2311906,62.746,21.7,1666.6,0.16,0.249,1.354,125.5,41,43.34615481,21.8,72.57142857,2.3
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.42,1265,531,Sub-Saharan Africa,C045,7.5,12.2,8.004289448,13069000,41.63955021,43.80963737,63.272,22.5,1228.9,0.183,0.228,1.931,109.9,43,43.34615481,22.4,71,2.3
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.44,1292,568,Sub-Saharan Africa,C045,7.9,12.8,8.103224255,14318000,42.10569868,44.41023832,63.793,24.9,1321,0.0935,0.118,1.234,113.1,42,43.47679106,22,75.42857143,2.3
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.43,1385,596,Sub-Saharan Africa,C045,8.1,12.9,7.87136537,14530000,42.70526191,45.11582076,64.312,26,1184.9,0.0873,0.0545,2.431,115.8,44,43.60692839,25,81.71428571,2.3
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.32,2099,672,Sub-Saharan Africa,C045,8.3,13.2,8.053043472,13952000,41.25089441,46.0613013,64.828,24.4,1396.3,0.0677,0.048,2.125,116.8,44,43.73631358,24.9,81.14285714,2.3
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.3,2012,604,Sub-Saharan Africa,C045,8.7,13.5,8.07959481,15121000,41.35696618,46.51120197,65.341,24,1009.3,0.139,0.0864,2.046,102.1,45,43.86494525,25.1,81.71428571,2.3
